id,name
191,io.micronaut.http.server.netty.jackson
192,io.micronaut.http.server.netty.multipart
193,io.micronaut.http.server.netty.ssl
194,io.micronaut.http.server.netty.types
195,io.micronaut.http.server.netty.types.files
196,io.micronaut.http.server.netty.types.stream
197,io.micronaut.http.server.netty.websocket
198,io.micronaut.http.server.types.files
199,io.micronaut.http.server.util
200,io.micronaut.http.server.util.locale
201,io.micronaut.http.server.websocket
202,io.micronaut.http.simple
203,io.micronaut.http.simple.cookies
204,io.micronaut.http.sse
205,io.micronaut.http.ssl
206,io.micronaut.http.uri
207,io.micronaut.http.util
208,io.micronaut.inject
209,io.micronaut.inject.annotation
210,io.micronaut.inject.beans
211,io.micronaut.inject.provider
212,io.micronaut.inject.qualifiers
213,io.micronaut.inject.validation
214,io.micronaut.jackson.core.env
215,io.micronaut.jackson.core.parser
216,io.micronaut.jackson.core.tree
217,io.micronaut.json
218,io.micronaut.json.bind
219,io.micronaut.json.codec
220,io.micronaut.json.convert
221,io.micronaut.json.tree
222,io.micronaut.logging
223,io.micronaut.logging.impl
224,io.micronaut.reactive.flow.converters
225,io.micronaut.reactive.reactor.instrument
226,io.micronaut.retry
227,io.micronaut.retry.annotation
228,io.micronaut.retry.event
229,io.micronaut.retry.intercept
230,io.micronaut.runtime
231,io.micronaut.runtime.context
232,io.micronaut.runtime.context.env
233,io.micronaut.runtime.context.scope
234,io.micronaut.runtime.context.scope.refresh
235,io.micronaut.runtime.converters.reactive
236,io.micronaut.runtime.converters.time
237,io.micronaut.runtime.http.codec
238,io.micronaut.runtime.http.scope
239,io.micronaut.runtime.server.watch.event
240,io.micronaut.scheduling
241,io.micronaut.scheduling.async
242,io.micronaut.scheduling.cron
243,io.micronaut.scheduling.exceptions
244,io.micronaut.scheduling.executor
245,io.micronaut.scheduling.instrument
246,io.micronaut.scheduling.io.watch
247,io.micronaut.scheduling.io.watch.event
248,io.micronaut.scheduling.processor
249,io.micronaut.serde
250,io.micronaut.serde.config
251,io.micronaut.serde.exceptions
252,io.micronaut.serde.jackson
253,io.micronaut.serde.reference
254,io.micronaut.serde.support
255,io.micronaut.serde.support.bind
256,io.micronaut.serde.support.config
257,io.micronaut.serde.support.deserializers
258,io.micronaut.serde.support.serdes
259,io.micronaut.serde.support.serializers
260,io.micronaut.serde.support.util
261,io.micronaut.serde.util
262,io.micronaut.validation
263,io.micronaut.validation.exceptions
264,io.micronaut.validation.validator
265,io.micronaut.validation.validator.constraints
266,io.micronaut.validation.validator.extractors
267,io.micronaut.validation.validator.messages
268,io.micronaut.validation.validator.resolver
269,io.micronaut.web.router
270,io.micronaut.web.router.exceptions
271,io.micronaut.web.router.filter
272,io.micronaut.web.router.naming
273,io.micronaut.web.router.qualifier
274,io.micronaut.web.router.resource
275,io.micronaut.web.router.version
276,io.micronaut.web.router.version.resolution
277,io.micronaut.websocket
278,io.micronaut.websocket.bind
279,io.micronaut.websocket.context
280,io.micronaut.websocket.event
281,io.micronaut.websocket.interceptor
282,io.netty.bootstrap
283,io.netty.buffer
284,io.netty.channel
285,io.netty.channel.embedded
286,io.netty.channel.group
287,io.netty.channel.nio
288,io.netty.channel.pool
289,io.netty.channel.socket
290,io.netty.channel.socket.nio
291,io.netty.channel.unix
292,io.netty.handler.codec
293,io.netty.handler.codec.base64
294,io.netty.handler.codec.compression
295,io.netty.handler.codec.http
296,io.netty.handler.codec.http.cookie
297,io.netty.handler.codec.http.multipart
298,io.netty.handler.codec.http.websocketx
299,io.netty.handler.codec.http.websocketx.extensions
300,io.netty.handler.codec.http.websocketx.extensions.compression
301,io.netty.handler.codec.http2
302,io.netty.handler.codec.socksx
303,io.netty.handler.codec.socksx.v5
304,io.netty.handler.flow
305,io.netty.handler.logging
306,io.netty.handler.pcap
307,io.netty.handler.proxy
308,io.netty.handler.ssl
309,io.netty.handler.ssl.util
310,io.netty.handler.stream
311,io.netty.handler.timeout
312,io.netty.resolver
313,io.netty.util
314,io.netty.util.collection
315,io.netty.util.concurrent
316,io.netty.util.internal
317,io.netty.util.internal.logging
318,io.netty.util.internal.shaded.org.jctools.queues
319,io.netty.util.internal.shaded.org.jctools.queues.atomic
320,io.netty.util.internal.shaded.org.jctools.util
321,java.io
322,java.lang
323,java.lang.annotation
324,java.lang.constant
325,java.lang.invoke
326,java.lang.management
327,java.lang.module
328,java.lang.ref
329,java.lang.reflect
330,java.lang.runtime
331,java.math
332,java.net
333,java.nio
334,java.nio.channels
335,java.nio.channels.spi
336,java.nio.charset
337,java.nio.file
338,java.nio.file.attribute
339,java.nio.file.spi
340,java.security
341,java.security.cert
342,java.security.interfaces
343,java.security.spec
344,java.sql
345,java.text
346,java.time
347,java.time.chrono
348,java.time.format
349,java.time.temporal
350,java.time.zone
351,java.util
352,java.util.concurrent
353,java.util.concurrent.atomic
354,java.util.concurrent.locks
355,java.util.function
356,java.util.jar
357,java.util.logging
358,java.util.regex
359,java.util.spi
360,java.util.stream
361,java.util.zip
362,javax.crypto
363,javax.crypto.spec
364,javax.naming
365,javax.naming.directory
366,javax.naming.ldap
367,javax.naming.spi
368,javax.net.ssl
369,javax.security.auth
370,javax.security.auth.x500
371,javax.validation
372,jdk.internal.access
373,jdk.internal.event
374,jdk.internal.icu.impl
375,jdk.internal.icu.lang
376,jdk.internal.icu.text
377,jdk.internal.icu.util
378,jdk.internal.loader
379,jdk.internal.logger
380,jdk.internal.math
381,jdk.internal.misc
382,jdk.internal.module
383,jdk.internal.ref
384,jdk.internal.reflect
385,jdk.internal.util
386,jdk.internal.util.random
387,jdk.net
388,jdk.nio.zipfs
389,jdk.proxy1
390,jdk.proxy3
391,jdk.proxy4
392,jdk.vm.ci.amd64
393,jdk.vm.ci.code
394,jdk.vm.ci.meta
395,org.graalvm.collections
396,org.graalvm.compiler.core.common
397,org.graalvm.compiler.core.common.util
398,org.graalvm.compiler.debug
399,org.graalvm.compiler.options
400,org.graalvm.compiler.serviceprovider
